country,isced,retired,age,female,couple,alwaysdis,eligibleSR,id,age2,Germany,Sweden,Netherland,Spain,Italy,France,Denmark,Greece,Switzerland,Belgium,Israel,CzechRepublic,Poland,Luxembourg,Hungary,Portugal,Slovenia,Estonia,Croatia,isced1,isced2,isced3,isced4,isced5,isced6
Estonia,Isced-97 code 5,0,66,1,0,1,1,14786,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,1,75,1,0,1,1,14787,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,1,83,1,1,1,1,14788,6889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,1,79,0,1,1,1,14789,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,1,85,1,0,0,1,14790,7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,0,56,1,1,0,0,14791,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 4,0,62,0,1,1,0,14792,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 5,1,84,0,1,1,1,14794,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,1,83,1,1,1,1,14795,6889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,1,72,1,0,1,1,14796,5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,1,74,1,0,1,1,14797,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,1,65,0,1,1,1,14798,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 3,0,62,1,1,1,0,14799,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,0,58,1,0,0,0,14800,3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,1,67,1,0,1,1,14802,4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,1,78,1,0,0,1,14803,6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,0,60,1,0,1,0,14804,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 5,0,61,1,1,1,0,14805,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,0,61,0,1,1,0,14806,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,1,77,1,1,1,1,14807,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 2,1,77,0,1,1,1,14808,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 2,1,82,1,0,1,1,14809,6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 4,0,61,1,1,1,0,14810,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 3,0,63,0,1,0,1,14811,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,66,1,0,1,1,14812,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 4,1,67,1,1,1,1,14813,4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 5,0,65,0,1,1,1,14814,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 1,1,85,1,0,0,1,14815,7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Estonia,Isced-97 code 5,0,66,1,0,1,1,14816,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,1,77,1,0,1,1,14817,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 2,1,73,1,0,1,1,14818,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 2,1,80,0,1,1,1,14820,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 3,1,73,1,1,1,1,14821,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 4,1,81,1,0,1,1,14822,6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 2,1,59,0,1,1,0,14823,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 3,1,70,1,0,1,1,14824,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 2,1,68,1,0,1,1,14825,4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 4,1,62,1,1,1,1,14826,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 5,0,66,1,1,1,1,14830,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,0,67,0,1,1,1,14831,4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,0,63,1,1,1,1,14832,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 2,1,73,0,1,1,1,14833,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 5,1,66,1,0,1,1,14834,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,1,86,1,1,1,1,14835,7396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,1,88,0,1,1,1,14836,7744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,1,70,1,0,1,1,14837,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 5,0,63,1,1,1,1,14838,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,0,52,0,1,1,0,14839,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,1,78,1,0,1,1,14840,6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,1,71,1,0,1,1,14841,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 2,0,60,1,1,0,0,14842,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 2,1,66,0,1,0,1,14843,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 4,1,67,1,1,0,1,14844,4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 4,1,71,0,1,0,1,14845,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 5,1,69,1,1,1,1,14846,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,0,61,1,1,1,0,14848,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 5,1,73,1,0,1,1,14850,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,1,74,1,0,1,1,14851,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,0,64,0,1,1,1,14852,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,1,65,1,1,1,1,14853,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 2,1,77,1,0,1,1,14856,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 4,1,74,1,0,1,1,14857,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 2,1,87,1,0,1,1,14858,7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 5,0,73,1,0,0,1,14859,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 2,1,78,1,0,1,1,14860,6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 5,1,80,0,1,0,1,14861,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,1,80,1,1,1,1,14862,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,1,79,1,0,1,1,14863,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 1,1,70,1,0,0,1,14865,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Estonia,Isced-97 code 3,0,58,1,0,0,0,14866,3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,71,1,1,1,1,14867,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 4,1,75,0,1,1,1,14868,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 2,1,80,1,0,1,1,14869,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 4,0,79,1,0,1,1,14870,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 2,1,56,0,0,1,0,14871,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 2,0,64,0,1,1,1,14872,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 4,0,62,0,1,1,0,14873,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 4,1,64,1,1,1,1,14874,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 3,0,69,1,1,1,1,14875,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 4,0,65,0,1,1,1,14876,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 3,1,79,1,0,1,1,14877,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,1,81,1,1,1,1,14878,6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 1,1,90,0,1,1,1,14879,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Estonia,Isced-97 code 5,1,61,1,1,1,1,14880,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,1,69,0,1,0,1,14881,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,0,57,0,0,1,0,14882,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 5,0,60,0,1,1,0,14883,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,1,62,1,1,1,0,14884,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 5,1,79,1,0,1,1,14885,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,1,68,1,0,1,1,14886,4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 2,1,82,1,0,1,1,14887,6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 3,1,79,1,0,1,1,14888,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,83,1,0,1,1,14889,6889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,0,60,1,0,1,0,14892,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,0,59,0,1,1,0,14893,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,0,58,0,0,1,0,14895,3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,0,60,1,0,0,0,14896,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,1,67,0,1,0,1,14897,4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,70,1,1,1,1,14898,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 2,0,61,0,1,1,0,14899,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 4,0,54,1,1,1,0,14900,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 3,1,68,0,0,1,1,14901,4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,0,67,0,1,1,1,14902,4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,82,1,0,1,1,14904,6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 2,1,77,0,1,1,1,14905,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 2,1,75,1,1,1,1,14906,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 3,1,67,0,1,1,1,14909,4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,0,60,1,1,1,0,14910,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 1,1,70,0,1,1,1,14911,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Estonia,Isced-97 code 2,0,73,1,0,0,1,14912,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 2,1,74,0,0,1,1,14913,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 3,0,61,0,1,0,0,14914,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 6,0,70,0,1,1,1,14916,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Estonia,Isced-97 code 2,1,77,1,0,1,1,14917,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 5,1,83,1,0,1,1,14918,6889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,1,71,0,1,0,1,14919,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,69,1,1,1,1,14920,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,1,74,0,1,1,1,14921,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,1,75,1,1,1,1,14922,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 5,1,80,0,1,1,1,14923,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 5,1,81,1,1,1,1,14924,6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 2,1,78,0,0,1,1,14925,6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 3,1,88,0,0,1,1,14926,7744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,69,1,1,1,1,14927,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,71,1,1,1,1,14928,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,68,0,1,1,1,14929,4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,1,65,0,1,1,1,14930,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,0,63,1,1,1,1,14932,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 4,0,55,0,1,1,0,14933,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 3,0,63,0,1,0,1,14934,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,0,65,1,1,0,1,14935,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,86,1,0,1,1,14936,7396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,0,60,1,0,1,0,14937,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,70,0,0,0,1,14938,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 1,1,85,1,0,1,1,14939,7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Estonia,Isced-97 code 4,1,77,1,0,1,1,14941,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 2,1,82,1,0,1,1,14942,6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 3,1,80,0,1,1,1,14943,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 4,1,70,1,1,0,1,14944,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 2,1,76,1,1,1,1,14945,5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 2,1,76,0,1,1,1,14946,5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 4,1,80,1,0,0,1,14947,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 4,1,73,1,0,1,1,14948,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 2,1,75,1,1,1,1,14949,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 5,0,65,1,0,1,1,14950,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 3,0,67,1,0,1,1,14951,4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 4,1,77,1,0,1,1,14952,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 1,1,80,1,0,1,1,14953,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Estonia,Isced-97 code 5,1,85,0,0,1,1,14954,7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 2,1,80,0,1,1,1,14955,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 3,1,79,1,1,1,1,14956,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 2,1,73,1,0,1,1,14957,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 3,1,73,1,0,1,1,14958,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,0,71,1,0,1,1,14959,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 4,0,56,1,0,1,0,14960,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 4,1,84,0,0,1,1,14961,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 3,1,78,1,0,1,1,14962,6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 2,1,82,1,0,1,1,14964,6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 3,1,76,1,0,1,1,14965,5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 5,0,62,0,0,0,0,14966,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Estonia,Isced-97 code 2,1,72,0,1,1,1,14967,5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Estonia,Isced-97 code 4,0,75,1,1,1,1,14969,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 3,1,83,0,1,1,1,14970,6889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 3,1,77,0,1,1,1,14972,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Estonia,Isced-97 code 4,1,74,1,1,1,1,14973,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Estonia,Isced-97 code 5,0,56,1,0,0,0,14974,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
